smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85
NCCNCCN,-0.040609483,0.05023908,0.043754898,-0.078023955,0.067248,-5.217269e-06,8.759508e-05,0.02196035,-0.114989586,-0.010143424,0.01656441,0.03041559,-0.016069952,-0.08031081,-0.013259608,-0.11519575,0.09179153,0.033846624,0.03984125,0.045620322,-0.07960633,-0.005579345,-0.07919243,-0.08779945,0.091658965,0.0138584245,-0.11242489,0.050751224,-0.07239812,-0.0109165795,0.028604174,-0.028329205,-0.036922045,0.0056367014,0.0321622,-0.03937255,0.011506226,0.021299072,0.0677252,-0.031889018,0.0030732788,-0.043294616,0.058512274,-0.0954659,-0.019890282,0.06414074,-0.010795642,0.09389518,-0.026460357,-0.04484819,0.057811543,0.012633802,0.07351652,0.004869733,0.03821842,-0.07408372,-0.12999538,-0.059447676,0.084908485,0.025826022,0.06663844,0.1016939,-0.008317284,-0.13011006,0.07111845,0.014687625,0.068362035,0.054317113,-0.118595034,-0.017844843,0.031889446,0.04950517,-0.053154804,-0.04656676,-0.01586248,0.035094876,0.02255123,0.114720546,-0.0031190235,0.0026245443,-0.006055627,0.017367357,0.007740802,-0.060892858,-0.04328712,-0.04875473
CC(N)c1ccccc1,-0.04062532,0.050225623,0.043745603,-0.07802364,0.06724169,1.2882054e-05,8.4433705e-05,0.021944147,-0.11499099,-0.010133439,0.0165458,0.030423135,-0.016069364,-0.08031988,-0.013247389,-0.11517796,0.09177522,0.03383983,0.03985121,0.045629986,-0.07959996,-0.005602075,-0.07918167,-0.08779754,0.0916593,0.013858175,-0.11241697,0.050733827,-0.072395414,-0.01090426,0.028618865,-0.028330907,-0.036914825,0.0055995793,0.03215076,-0.03934663,0.011511259,0.021314211,0.067725115,-0.031888068,0.003071811,-0.043294147,0.058510803,-0.09546413,-0.019906785,0.064142555,-0.010784263,0.0938925,-0.026444633,-0.044838794,0.057831176,0.012619019,0.073537156,0.0048714317,0.03819815,-0.07409424,-0.12998769,-0.05942809,0.08490048,0.025848396,0.06663792,0.10169776,-0.008322969,-0.13010652,0.07109448,0.014684222,0.0683794,0.054301567,-0.11858733,-0.017849373,0.031897776,0.049510147,-0.05317843,-0.04655368,-0.015879165,0.0351088,0.02255244,0.114721924,-0.003125906,0.0026269257,-0.006039493,0.017381432,0.007741535,-0.060890384,-0.043285847,-0.04875043
C1CCNCC1,-0.04061426,0.050238788,0.043750852,-0.07802239,0.06725143,1.5506521e-07,8.734409e-05,0.02195522,-0.11498594,-0.010140076,0.016562944,0.030413967,-0.016073857,-0.08031139,-0.013253333,-0.11519763,0.09179255,0.03385269,0.03984756,0.045618244,-0.07960751,-0.005589064,-0.07918824,-0.08779519,0.091660105,0.013858507,-0.11242285,0.050755356,-0.072395995,-0.010912482,0.028612703,-0.028328441,-0.036919344,0.0056292624,0.032154392,-0.03936631,0.011501487,0.021300752,0.06772342,-0.031887442,0.0030701607,-0.043295655,0.058519296,-0.09546609,-0.019897573,0.06413935,-0.010789675,0.093891196,-0.026455972,-0.04484509,0.057819292,0.012633789,0.07351672,0.004872475,0.038216837,-0.07408106,-0.12999617,-0.05944455,0.084902495,0.025830671,0.066637956,0.10168881,-0.008318406,-0.13011286,0.07111265,0.014691136,0.06836254,0.054314096,-0.11859036,-0.017846048,0.031896457,0.049506843,-0.053157814,-0.046566054,-0.015865624,0.03509644,0.022555016,0.1147251,-0.0031218156,0.0026257802,-0.006060336,0.017372224,0.0077344477,-0.060888767,-0.043285627,-0.048757654
NCc1cccc(CN)c1,-0.04062565,0.050223216,0.04374729,-0.07802386,0.067237616,1.0988675e-05,8.0632046e-05,0.021945465,-0.11499667,-0.010132718,0.016540218,0.030425126,-0.01606372,-0.080323085,-0.013248814,-0.11517413,0.091771126,0.03383376,0.039847165,0.045630638,-0.079599194,-0.0055971704,-0.07918408,-0.08780172,0.0916563,0.013856517,-0.11241808,0.05072979,-0.07240029,-0.010906449,0.028611492,-0.02833115,-0.036915638,0.0056024296,0.03215695,-0.039348483,0.011514012,0.021316746,0.067729935,-0.031890437,0.0030757189,-0.043296825,0.058502614,-0.09546329,-0.019904265,0.06414453,-0.010788618,0.09389277,-0.026447129,-0.044841394,0.057829466,0.012614865,0.07353984,0.0048705414,0.0381953,-0.07409449,-0.12998575,-0.059431724,0.084905736,0.02584808,0.06664007,0.10170012,-0.008324988,-0.13010234,0.071098,0.014679716,0.068381995,0.05429823,-0.118590385,-0.017847268,0.031896647,0.049508836,-0.053179495,-0.04655149,-0.015881255,0.035108298,0.022550736,0.11471971,-0.0031243842,0.0026265178,-0.0060293376,0.017383412,0.0077468324,-0.060894288,-0.04328744,-0.048746772
CC(CN)CCCN,-0.040612243,0.050238807,0.043749698,-0.0780206,0.06725049,8.009374e-08,8.837553e-05,0.021956783,-0.11498729,-0.010139964,0.016560728,0.030413104,-0.016072217,-0.08031347,-0.013254713,-0.115195796,0.091794714,0.033850912,0.039847635,0.045619823,-0.079605624,-0.0055918284,-0.079186834,-0.08779729,0.09165712,0.01386074,-0.11242413,0.050749287,-0.07239345,-0.01091413,0.028610697,-0.02832703,-0.03692209,0.0056256675,0.032154854,-0.03936639,0.011500778,0.021299787,0.06772192,-0.031886168,0.003070958,-0.043297242,0.05851605,-0.09546414,-0.019893505,0.06414224,-0.010792124,0.0938908,-0.026454251,-0.044845156,0.057817757,0.012633911,0.073519506,0.0048713163,0.038218617,-0.07408368,-0.1299969,-0.05944383,0.08490302,0.025831101,0.06663803,0.10168895,-0.00831959,-0.1301131,0.071114995,0.014686984,0.06836591,0.054311976,-0.11858895,-0.017847061,0.031895533,0.049506027,-0.053155605,-0.046566255,-0.01586575,0.03509835,0.022554735,0.114722095,-0.0031222012,0.002627816,-0.0060581677,0.017370954,0.007736372,-0.060889263,-0.04328683,-0.0487556
CCN(CC)CC,-0.040613145,0.050238863,0.0437496,-0.07802807,0.06724595,-7.791445e-06,8.685747e-05,0.021955037,-0.114978775,-0.010141868,0.016565466,0.030411456,-0.016077522,-0.08031321,-0.013258105,-0.11519668,0.091788426,0.033842213,0.03984479,0.04562099,-0.07960369,-0.005587183,-0.07918795,-0.0878,0.09166277,0.01385429,-0.11242518,0.05075005,-0.07239549,-0.010917703,0.028608426,-0.028330058,-0.03692402,0.005632069,0.032161664,-0.03936714,0.011508305,0.021306634,0.067729324,-0.031885386,0.0030746497,-0.043286398,0.058522496,-0.09547113,-0.01989529,0.06413573,-0.010793547,0.09389809,-0.026452053,-0.044844225,0.057825133,0.012639979,0.07352022,0.0048663616,0.038217604,-0.074078314,-0.12999287,-0.059444156,0.08489899,0.025828183,0.06663731,0.1016986,-0.008312143,-0.13011572,0.07111322,0.014695744,0.06836879,0.05432067,-0.11859718,-0.017847085,0.031892493,0.049500577,-0.053155407,-0.046562195,-0.015864294,0.035096213,0.022552777,0.11472541,-0.0031199995,0.0026269956,-0.0060558766,0.017371854,0.0077372226,-0.06089504,-0.043290656,-0.048761256
c1cn(CCCCn2ccnc2)cn1,-0.040633142,0.050219428,0.043746233,-0.07803539,0.06722858,3.634952e-06,6.8960246e-05,0.021935653,-0.11499496,-0.010123312,0.016528174,0.030436926,-0.016056377,-0.080326,-0.013254613,-0.115161136,0.09175767,0.033828218,0.0398475,0.045634113,-0.07961239,-0.0055874754,-0.079189956,-0.08779657,0.09166438,0.013849338,-0.112423114,0.05072885,-0.0724127,-0.010908473,0.028601164,-0.028324906,-0.036923937,0.005599584,0.03217563,-0.03934858,0.011524001,0.021321274,0.06773743,-0.031885188,0.0030772537,-0.043310143,0.058493078,-0.09545817,-0.019906899,0.06413297,-0.010792364,0.093880445,-0.026445482,-0.044851784,0.05783898,0.012598978,0.07356012,0.0048686042,0.038184796,-0.07410185,-0.12998578,-0.05942636,0.08490698,0.025853762,0.066641405,0.1016929,-0.008323621,-0.13010089,0.07109697,0.01467435,0.06838608,0.05429417,-0.118598655,-0.01784235,0.031888675,0.049509045,-0.053178728,-0.046539646,-0.015886761,0.035106864,0.022547105,0.114716955,-0.0031280704,0.002630245,-0.0060193166,0.017385792,0.0077558327,-0.06089738,-0.04328555,-0.048746996
c1ncn(CCCCCCn2cncn2)n1,-0.04063415,0.050218336,0.043744497,-0.07803773,0.06722437,-7.3118135e-06,6.644102e-05,0.021933924,-0.11499799,-0.010116708,0.01652262,0.030442618,-0.016053155,-0.08033399,-0.013263702,-0.115157746,0.09174998,0.033821844,0.039842535,0.045631897,-0.079618625,-0.0055800527,-0.07919442,-0.08780165,0.0916583,0.013841834,-0.11242953,0.050729897,-0.07241746,-0.010916458,0.028595911,-0.028325096,-0.036923587,0.005608785,0.032195028,-0.039351404,0.011530986,0.021321679,0.06774269,-0.03188532,0.0030853972,-0.04331272,0.058487754,-0.0954533,-0.019901447,0.06413272,-0.010800674,0.09387927,-0.026454799,-0.04485558,0.057842456,0.012591284,0.073566675,0.0048676915,0.038182657,-0.07410366,-0.12998399,-0.05943071,0.0849112,0.025851749,0.06664086,0.10169461,-0.008325722,-0.13010101,0.071102634,0.014669604,0.06838744,0.054294657,-0.11860648,-0.01783854,0.031890225,0.049505763,-0.05317958,-0.046539508,-0.015885625,0.035106268,0.02254303,0.11471704,-0.0031242818,0.0026356755,-0.006007787,0.017389,0.00775985,-0.06090069,-0.04329153,-0.048741627
c1cn(CCCCCCn2ccnc2)cn1,-0.040634222,0.05021869,0.043744944,-0.078035526,0.06722905,-5.3225085e-07,6.8797264e-05,0.021933235,-0.11499498,-0.01012064,0.016528616,0.030439468,-0.016057692,-0.080330476,-0.013258107,-0.11516087,0.09175407,0.033827472,0.039845638,0.04563237,-0.07961581,-0.005586941,-0.07918962,-0.08779735,0.091661975,0.013847284,-0.11242458,0.050730553,-0.072412506,-0.010910803,0.028603688,-0.02832549,-0.036920637,0.005603894,0.032181554,-0.039348677,0.011525853,0.021321233,0.06773786,-0.031885732,0.0030794442,-0.043309685,0.05849358,-0.0954549,-0.01990606,0.06413309,-0.010794447,0.09388012,-0.026450466,-0.044852257,0.05784149,0.01259543,0.073561855,0.004869342,0.038183432,-0.074102245,-0.12998365,-0.05942746,0.08490777,0.025852911,0.066639915,0.101692736,-0.008325219,-0.13010278,0.07109704,0.0146737015,0.06838544,0.054294497,-0.118600406,-0.017842041,0.031890925,0.049507227,-0.053180195,-0.046541233,-0.015885085,0.035106424,0.02254592,0.11471809,-0.0031248573,0.0026336312,-0.0060169175,0.017388344,0.0077538122,-0.060897797,-0.04328888,-0.04874456
CN1CCNCC1,-0.04061219,0.050237514,0.043751374,-0.07802434,0.06724979,-3.369525e-06,8.784374e-05,0.021956377,-0.11498752,-0.010143225,0.0165606,0.03041565,-0.016071752,-0.080311425,-0.013255665,-0.11519285,0.09178493,0.033845272,0.03984769,0.045621138,-0.07960364,-0.005583616,-0.07918975,-0.08779819,0.09166015,0.013856493,-0.11242356,0.050752077,-0.07239713,-0.010911658,0.028607346,-0.02832916,-0.036921717,0.0056247315,0.03215917,-0.03936439,0.011507593,0.02130297,0.067725286,-0.03188412,0.0030723177,-0.04329461,0.05851753,-0.09546619,-0.019895999,0.064139485,-0.010789929,0.09389502,-0.02645684,-0.0448477,0.05782101,0.01263032,0.07352068,0.0048715435,0.038213454,-0.07408334,-0.12999338,-0.05944188,0.08490145,0.02583174,0.06663941,0.101694494,-0.008314937,-0.13010982,0.07111028,0.014689292,0.068367615,0.054316305,-0.11859088,-0.01784407,0.031891737,0.04950676,-0.0531602,-0.046562355,-0.015869148,0.03509761,0.02255061,0.114720896,-0.0031206794,0.0026272386,-0.006056577,0.017369706,0.007738025,-0.060890503,-0.043285023,-0.048755046
c1cc(CCCc2ccncc2)ccn1,-0.040638126,0.050222047,0.04374469,-0.07803284,0.0672307,6.8456866e-06,7.265061e-05,0.021929767,-0.114990674,-0.010124657,0.016527643,0.030438282,-0.016061254,-0.080326624,-0.013252107,-0.11515917,0.09175662,0.03382803,0.039848484,0.04563698,-0.079606734,-0.005594086,-0.07918582,-0.08779851,0.091664344,0.013852762,-0.1124181,0.05072798,-0.07240567,-0.0109037105,0.028610606,-0.028329693,-0.03691618,0.005591307,0.03216845,-0.03934073,0.011523854,0.021322664,0.067735985,-0.03188724,0.0030778013,-0.043305036,0.058499433,-0.09545955,-0.01991136,0.06413654,-0.010787511,0.09388448,-0.026443906,-0.044844627,0.05784232,0.012597138,0.0735594,0.004871104,0.03817934,-0.07410367,-0.129986,-0.05942067,0.084901005,0.025858723,0.06664021,0.101698436,-0.008321159,-0.1300993,0.07108975,0.014677926,0.068386726,0.054296806,-0.11859429,-0.017843798,0.031891137,0.04950836,-0.053189207,-0.046540786,-0.015888449,0.035111915,0.022546075,0.11471759,-0.0031278264,0.0026283534,-0.006016679,0.017389089,0.00775467,-0.060897037,-0.043285523,-0.048744485
CN,-0.040606376,0.05023949,0.04375302,-0.07802972,0.067226365,-6.1746687e-07,8.317502e-05,0.02196413,-0.1149795,-0.010152106,0.016563289,0.030409787,-0.016064182,-0.08031278,-0.013250848,-0.11517734,0.09179603,0.033846006,0.039841708,0.045637272,-0.07958843,-0.0055895746,-0.07919571,-0.08779672,0.09166961,0.013865,-0.112423,0.050727196,-0.072384164,-0.0109195225,0.028596744,-0.028343104,-0.036940653,0.0056175813,0.03215367,-0.039371096,0.011508569,0.021302707,0.06773082,-0.03188264,0.0030669942,-0.043296833,0.05850382,-0.09547636,-0.01989852,0.06413971,-0.010797679,0.09389618,-0.026443012,-0.044846386,0.05781834,0.012641585,0.073525384,0.004871104,0.038210414,-0.07408346,-0.12999745,-0.059444092,0.084895104,0.02583379,0.06663996,0.101704,-0.008313071,-0.13010111,0.07111406,0.014693278,0.06838114,0.054309096,-0.118602216,-0.0178412,0.031884633,0.049499266,-0.053153716,-0.046562906,-0.015869662,0.035101846,0.022550972,0.11471844,-0.003133474,0.0026193345,-0.0060477443,0.017369874,0.0077531943,-0.060903,-0.043283038,-0.04876122
C1CCCNCC1,-0.040616978,0.050234884,0.043749563,-0.07802427,0.06725007,-1.9324943e-06,8.500507e-05,0.021952845,-0.11498766,-0.010137255,0.016560256,0.030418023,-0.016073223,-0.08031465,-0.013255425,-0.115194574,0.0917859,0.033849355,0.039846312,0.045618635,-0.07960956,-0.005588118,-0.07918708,-0.087796904,0.09165959,0.013854247,-0.112423696,0.050755277,-0.0723979,-0.010912681,0.028612873,-0.028327327,-0.036917813,0.005629271,0.032159664,-0.03936565,0.011505829,0.021304606,0.06772522,-0.031887904,0.0030714385,-0.043293476,0.058518283,-0.09546566,-0.01989819,0.06413768,-0.01079061,0.09389187,-0.026457962,-0.04484546,0.05782075,0.012630532,0.07352082,0.0048719794,0.03821363,-0.07408291,-0.1299923,-0.059443284,0.08490333,0.025831599,0.066636264,0.101689935,-0.008319147,-0.13011289,0.07111201,0.014690249,0.06836313,0.054312393,-0.11859258,-0.017844625,0.031895522,0.049506586,-0.0531614,-0.046562992,-0.01586515,0.035096396,0.022554535,0.114726305,-0.00312021,0.0026267478,-0.0060553476,0.01737317,0.0077342335,-0.060889557,-0.043286577,-0.048756085
C1CCNC1,-0.040613934,0.05024068,0.04374951,-0.0780236,0.06724576,2.7148053e-07,8.617295e-05,0.021960564,-0.11498421,-0.010141658,0.016561173,0.030410498,-0.016071033,-0.080311835,-0.0132497735,-0.11519376,0.09179781,0.03385312,0.039848242,0.045619126,-0.07960388,-0.005589351,-0.07919168,-0.08779698,0.09166271,0.013859026,-0.11242353,0.050751712,-0.07239366,-0.0109140165,0.028606065,-0.028329536,-0.036926962,0.0056260694,0.03215528,-0.039368294,0.011499491,0.021300584,0.067724645,-0.031882405,0.0030695833,-0.04329851,0.058515828,-0.09546938,-0.019896865,0.064137705,-0.010789423,0.09389042,-0.0264512,-0.04484529,0.05782009,0.012637744,0.07351744,0.004873883,0.038218822,-0.074077934,-0.1299986,-0.059446424,0.084900305,0.02583128,0.066639826,0.10168913,-0.008317001,-0.13011053,0.07111762,0.0146918865,0.06836712,0.05431184,-0.11859016,-0.017842611,0.03189435,0.049504545,-0.05315374,-0.04656572,-0.015867233,0.03509703,0.02255496,0.11472364,-0.003128536,0.0026252633,-0.0060579553,0.017370623,0.0077391127,-0.060891885,-0.043282114,-0.04875903
NCCN(CCN)CCN,-0.04061307,0.050233684,0.04375475,-0.0780283,0.067239955,-8.890871e-06,8.738553e-05,0.021957602,-0.11498959,-0.0101402905,0.016560351,0.030418254,-0.016068377,-0.08031842,-0.01325978,-0.115191266,0.09178324,0.033836182,0.039842136,0.04562374,-0.079604045,-0.0055774674,-0.07919592,-0.08780192,0.09165806,0.013854196,-0.11242914,0.05074397,-0.07240189,-0.010918209,0.028600859,-0.028331883,-0.036922336,0.005635468,0.03217019,-0.039368726,0.011510789,0.021303963,0.06772964,-0.031890154,0.0030773059,-0.04329491,0.05850764,-0.09546469,-0.01989084,0.06413998,-0.010797501,0.09390066,-0.02645884,-0.044849947,0.057819,0.012630638,0.0735226,0.004867714,0.038213804,-0.07408344,-0.12999183,-0.05944433,0.08491266,0.025829915,0.066640176,0.10169903,-0.008317228,-0.1301085,0.0711151,0.014687638,0.068368554,0.05431485,-0.118600205,-0.01784548,0.031892013,0.049504146,-0.053158067,-0.04656277,-0.015870363,0.03509649,0.022549719,0.11471905,-0.003118204,0.0026268587,-0.0060480237,0.01737168,0.0077440273,-0.06089662,-0.043290764,-0.04875424
c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1,-0.0406454,0.05021163,0.04374046,-0.07803971,0.06721867,8.426607e-06,6.192876e-05,0.021923136,-0.114998646,-0.010116731,0.016510528,0.030446097,-0.016050592,-0.08033494,-0.013249716,-0.11514607,0.09174682,0.033817746,0.0398482,0.0456427,-0.079609506,-0.0055930875,-0.07918868,-0.08779945,0.091665305,0.013848109,-0.11241954,0.050714333,-0.072416045,-0.010904856,0.028598266,-0.02832412,-0.03692396,0.0055835526,0.032179374,-0.039337344,0.011529665,0.021333791,0.067745,-0.031885985,0.0030817725,-0.043315772,0.058484793,-0.0954545,-0.019912006,0.06413203,-0.010793067,0.093876034,-0.026436623,-0.044851646,0.057849515,0.012585124,0.07358064,0.004867818,0.03817045,-0.074106574,-0.1299853,-0.059418865,0.0849083,0.025868166,0.06664534,0.10169546,-0.008326612,-0.13009734,0.071091756,0.014667715,0.068397895,0.054283112,-0.118598826,-0.01784176,0.031890374,0.04950621,-0.05319156,-0.046530396,-0.01589517,0.03511322,0.022547256,0.11471388,-0.0031334292,0.0026312955,-0.0059973635,0.017396163,0.0077636978,-0.060902566,-0.04328517,-0.04874245
C1CNCCNCCCNCCNC1,-0.040621363,0.050225623,0.043755345,-0.07802944,0.06724347,-4.4787303e-06,8.410448e-05,0.021946324,-0.11499101,-0.010132236,0.01655923,0.030424785,-0.016072076,-0.08032506,-0.013262108,-0.11518356,0.091767356,0.033834822,0.039841577,0.04562098,-0.07961388,-0.0055790097,-0.07919049,-0.08779746,0.09165881,0.013851566,-0.11242481,0.050747745,-0.072407655,-0.010912117,0.028614296,-0.028329104,-0.036908023,0.00563804,0.03217594,-0.039358966,0.011513323,0.021309735,0.06772833,-0.031892218,0.00307668,-0.04329741,0.05850695,-0.09545654,-0.019898014,0.06413935,-0.0107936235,0.093892425,-0.02646419,-0.044847295,0.057828724,0.012613173,0.07353387,0.004871741,0.038198628,-0.07408899,-0.1299845,-0.05943938,0.08491553,0.025835538,0.06664125,0.101693794,-0.008327324,-0.1301081,0.0711028,0.014684939,0.068364225,0.05430821,-0.11859449,-0.017850773,0.031894583,0.04950364,-0.053170487,-0.04656387,-0.015873082,0.035096776,0.02254844,0.11471824,-0.0031092037,0.0026342897,-0.006043099,0.017382592,0.007740595,-0.060894173,-0.043295532,-0.048748292
Nc1ccncc1,-0.04062797,0.050226357,0.043745674,-0.07802437,0.067238025,1.1978205e-05,7.911166e-05,0.021941464,-0.11499464,-0.010132226,0.01653487,0.030427791,-0.016062636,-0.080317125,-0.013246318,-0.11517492,0.09177369,0.03383875,0.039849576,0.045629542,-0.07960287,-0.0055950973,-0.0791854,-0.08779909,0.091661364,0.013856886,-0.112415545,0.050735474,-0.07240197,-0.010904737,0.02861025,-0.028331548,-0.036920108,0.0055981185,0.032155015,-0.039346293,0.011513449,0.021313906,0.06773026,-0.031887807,0.0030755736,-0.04330161,0.058505446,-0.09546535,-0.019905701,0.06413996,-0.010786377,0.093886554,-0.026442852,-0.04484256,0.05783149,0.012615043,0.0735417,0.0048692264,0.038194753,-0.07409598,-0.12999266,-0.05943054,0.084900305,0.025853079,0.06664154,0.10169537,-0.008320022,-0.13010198,0.07110082,0.014678699,0.06838048,0.05430047,-0.11858938,-0.017842961,0.031894978,0.049510505,-0.053179074,-0.046549615,-0.015881173,0.035108842,0.022550263,0.11472063,-0.0031302255,0.0026224675,-0.0060314797,0.017380679,0.007750038,-0.060891926,-0.043281727,-0.048749827
C1CN=C2NCCCN2C1,-0.04062341,0.05022282,0.04374957,-0.07802831,0.06724201,2.818182e-06,8.67662e-05,0.021942334,-0.114990875,-0.010134081,0.01655589,0.030427102,-0.016075402,-0.080323584,-0.013258684,-0.1151843,0.09176274,0.033834707,0.0398485,0.04562261,-0.07961371,-0.0055902824,-0.0791813,-0.08779512,0.091656044,0.013846133,-0.112421356,0.05074784,-0.07240632,-0.010908231,0.028623361,-0.028331205,-0.036907874,0.0056255353,0.032166094,-0.03935226,0.011521189,0.02131546,0.067725845,-0.03189294,0.0030755848,-0.04328889,0.05851858,-0.09546584,-0.019903596,0.06413917,-0.010784776,0.093898684,-0.026453998,-0.04483968,0.05783516,0.01262132,0.07353526,0.004867986,0.038198918,-0.07409035,-0.12997872,-0.059433572,0.08490574,0.025839036,0.06663376,0.101700306,-0.008323278,-0.13011481,0.07108953,0.014685777,0.06837072,0.054310106,-0.11859831,-0.017853918,0.031898495,0.049512938,-0.053173423,-0.046556372,-0.015877768,0.03510447,0.022552593,0.11472976,-0.0031108558,0.00263366,-0.0060510673,0.01737976,0.007732005,-0.060893137,-0.04329467,-0.048751093
C=CCC1(CC=C)CCN2CCC(CC=C)(CC=C)NC2=N1,-0.040636383,0.05021229,0.04374134,-0.07803953,0.06722664,-8.016825e-06,7.275492e-05,0.021930281,-0.11498669,-0.01011366,0.016533388,0.030441556,-0.016069658,-0.08034529,-0.013260756,-0.11517151,0.09174601,0.033817463,0.039847136,0.045626327,-0.07961706,-0.005578529,-0.0791913,-0.087801754,0.09165762,0.013831489,-0.11243398,0.050745197,-0.07241439,-0.010915838,0.028609678,-0.028329723,-0.03691227,0.0056217564,0.032200914,-0.039346777,0.011534318,0.021331064,0.067742474,-0.031884186,0.0030906722,-0.04330463,0.05850474,-0.09545734,-0.019899882,0.06412561,-0.010796677,0.09389364,-0.02645373,-0.044853132,0.057855856,0.012597861,0.073570356,0.0048698895,0.038190145,-0.07409145,-0.12997863,-0.059431754,0.084920794,0.0258511,0.06664597,0.101697184,-0.008333027,-0.13011777,0.07109919,0.014680876,0.06838099,0.054304034,-0.118611105,-0.01784516,0.031900037,0.04950213,-0.053184863,-0.04654908,-0.01588517,0.035111427,0.022552548,0.11472443,-0.0031145718,0.002647085,-0.006016135,0.017391432,0.0077416804,-0.060900517,-0.043295145,-0.04874435
