smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85,encoded_mdes_86,encoded_mdes_87,encoded_mdes_88,encoded_mdes_89,encoded_mdes_90,encoded_mdes_91,encoded_mdes_92,encoded_mdes_93,encoded_mdes_94,encoded_mdes_95,encoded_mdes_96,encoded_mdes_97,encoded_mdes_98,encoded_mdes_99,encoded_mdes_100,encoded_mdes_101,encoded_mdes_102,encoded_mdes_103,encoded_mdes_104,encoded_mdes_105,encoded_mdes_106,encoded_mdes_107
c1ccc(-c2cccc(-c3ccccn3)n2)nc1,-0.067666836,0.051064704,0.032396577,0.0027792426,0.014429254,0.053532258,-0.038850006,-0.02799763,0.05481619,-0.010833956,0.043848358,-0.0070090517,-0.057014707,-0.07671923,-0.03139268,-0.03350092,0.060545333,0.00023708772,-0.01244732,-0.06354645,0.07978895,0.050860003,-0.06085536,0.008573169,0.006616382,-0.051874794,-0.028942345,-0.067380846,0.0317676,0.054341353,-0.034617987,-0.056586336,-0.027247446,0.074527115,-0.07368733,-0.03933908,0.008063886,-0.0997643,0.078577936,0.101663925,0.06090275,-0.06139504,0.017693033,-0.07057008,0.05120121,0.04501109,-0.020641124,0.061554193,0.033209387,0.013526324,-0.011144731,0.083434865,-0.0367081,-0.029273149,0.041413262,-0.007037632,0.10340354,-0.02534774,0.00084862486,0.06441086,-0.032185286,0.009403263,0.02527126,0.025126066,0.017060937,0.0846653,-0.043395147,-0.044565547,-0.0014648503,-0.07338818,-0.018710595,-0.021809796,0.029084438,0.056739163,0.04173363,0.071447425,-0.09832405,-0.031166896,-0.10342213,-0.039305158,-0.07332394,-0.085002676,-0.048270546,0.041729517,-0.06437053,0.04838531,-0.015848793,0.041406825,-0.036023892,0.011842414,0.08955878,-0.076109126,-0.011312618,-0.013544828,0.010303408,-0.029051792,0.09701164,-0.007253341,-0.009567516,-0.033204533,0.08348693,0.011421554,0.012717183,0.03943009,0.014740815,0.05195283,0.048463926,0.05098383
c1ccc(-c2ccccn2)nc1,-0.067743175,0.05091105,0.032404922,0.002842228,0.014466194,0.053549122,-0.038796917,-0.027917752,0.05478169,-0.010918143,0.043773793,-0.0069350675,-0.057135746,-0.076777145,-0.031248096,-0.03348056,0.060686357,0.00029308256,-0.012356076,-0.063595444,0.07986979,0.05074541,-0.060830116,0.008529028,0.0065318746,-0.05183587,-0.028953182,-0.06742226,0.031779837,0.05446478,-0.03457841,-0.05668873,-0.027393147,0.074469596,-0.07350274,-0.03928332,0.008104997,-0.099706516,0.07866146,0.10167708,0.06104464,-0.061310973,0.017771736,-0.07058823,0.05120734,0.044915646,-0.02067899,0.061527897,0.0332593,0.013534172,-0.011103889,0.08340788,-0.036740147,-0.02917574,0.04139357,-0.007010498,0.1033902,-0.025406927,0.0009063333,0.06439668,-0.03218925,0.009376877,0.02526432,0.025250606,0.016951874,0.084656894,-0.04353162,-0.044495057,-0.0014969776,-0.07332213,-0.01860695,-0.021845791,0.029054673,0.056790587,0.04160853,0.071365625,-0.098393574,-0.031133946,-0.10337718,-0.039347377,-0.073361985,-0.08505591,-0.0482826,0.04178942,-0.06434508,0.04845524,-0.015670903,0.041504398,-0.035978973,0.011845608,0.08947639,-0.07601906,-0.011143442,-0.0134037435,0.010356855,-0.02890641,0.0970665,-0.007300964,-0.009607514,-0.033290554,0.08355333,0.011355065,0.012743282,0.039420523,0.014677291,0.051965076,0.048448354,0.05098801
Nc1ccccc1,-0.06787868,0.050542787,0.03245301,0.0029364908,0.014534162,0.053599834,-0.038663648,-0.027729815,0.05471199,-0.011067754,0.04364435,-0.0068340115,-0.057358865,-0.07689437,-0.030963086,-0.033476565,0.06095192,0.00045383535,-0.012165964,-0.06366199,0.08000222,0.050521318,-0.06080029,0.008389359,0.0062606707,-0.051733755,-0.028988086,-0.06751178,0.031739645,0.0548017,-0.034480996,-0.056898724,-0.027678307,0.07439254,-0.07308492,-0.039218165,0.0082397275,-0.09966846,0.07880096,0.10174874,0.061328452,-0.061138615,0.017927486,-0.0706179,0.05119379,0.04469343,-0.020791793,0.061469655,0.033314977,0.013522412,-0.010966927,0.083315596,-0.036791462,-0.028989319,0.041327044,-0.0069394065,0.1033204,-0.025586057,0.0010224506,0.06437424,-0.032180503,0.009337008,0.025219485,0.02553206,0.01674563,0.08463114,-0.043811895,-0.04435839,-0.0016192966,-0.07321753,-0.018335547,-0.021866355,0.028975556,0.056899615,0.041368365,0.07119705,-0.098556735,-0.03104418,-0.10325074,-0.03942243,-0.0734399,-0.08518628,-0.04832968,0.0418877,-0.06429476,0.04857051,-0.015273381,0.041689478,-0.035899807,0.011863302,0.08925017,-0.07579826,-0.010781194,-0.013140209,0.010433849,-0.028619165,0.097228855,-0.007457383,-0.009722559,-0.033502083,0.083743274,0.011218626,0.012777551,0.03939191,0.014539784,0.0519159,0.048454314,0.050970044
NC1CCCCC1,-0.067986935,0.050255872,0.032463666,0.0029911539,0.014593389,0.053623594,-0.038532194,-0.02759066,0.054630797,-0.011208594,0.04356826,-0.006754104,-0.057512216,-0.076973006,-0.030714262,-0.033501364,0.06112939,0.0006015999,-0.012044374,-0.063724965,0.080119886,0.050336897,-0.06077706,0.00830579,0.006050284,-0.051664278,-0.029026741,-0.067606166,0.031739373,0.055053174,-0.034376804,-0.057036206,-0.027902693,0.074362226,-0.072761476,-0.039209004,0.008382419,-0.09959533,0.07889587,0.10179104,0.06153561,-0.061034452,0.018059848,-0.07061933,0.051188983,0.044556096,-0.020858383,0.061393287,0.033365924,0.013498915,-0.010861311,0.083191946,-0.03685198,-0.028854717,0.041290745,-0.006901076,0.10330659,-0.025723852,0.0011544526,0.06434559,-0.03214323,0.009300912,0.02517933,0.025749154,0.016583014,0.08464806,-0.04400067,-0.044251975,-0.001716313,-0.073169865,-0.018088365,-0.021905936,0.028934225,0.05702087,0.041208927,0.071092606,-0.09869094,-0.030963907,-0.10316986,-0.039437555,-0.073477834,-0.08530594,-0.048400566,0.04196266,-0.064264126,0.048658445,-0.014984526,0.04180851,-0.035866663,0.01191156,0.089072675,-0.07563336,-0.010516655,-0.012934495,0.010484669,-0.028437808,0.0973366,-0.007552097,-0.009801934,-0.03367974,0.0838815,0.011140948,0.01277466,0.039393745,0.014433986,0.051908188,0.048447516,0.05099444
NC1CCC(N)CC1,-0.067980915,0.050273232,0.032460462,0.0029886188,0.01459177,0.053624958,-0.038539194,-0.027598806,0.054630656,-0.011197569,0.043571755,-0.0067580827,-0.057502415,-0.07696852,-0.030730423,-0.03350173,0.061118647,0.0005909861,-0.012051482,-0.063723974,0.08011413,0.05034767,-0.060776655,0.008307346,0.0060643842,-0.051670566,-0.02902129,-0.06760163,0.03174406,0.055039763,-0.034381937,-0.057028785,-0.02788639,0.074362814,-0.072779335,-0.039208796,0.008375187,-0.099594146,0.07889143,0.10178573,0.061518762,-0.061042704,0.018051274,-0.07061701,0.05119031,0.044566676,-0.020858295,0.061398577,0.033362493,0.013497205,-0.010870077,0.08319881,-0.03685093,-0.028864596,0.041288577,-0.00690292,0.10330728,-0.02571253,0.0011475161,0.06434883,-0.03214441,0.0093031,0.025182432,0.025739647,0.016589615,0.084647946,-0.04398653,-0.044253707,-0.0017133402,-0.073172346,-0.018099489,-0.021903297,0.028940164,0.057014804,0.041219845,0.07109953,-0.098683015,-0.030964855,-0.10317463,-0.03943802,-0.07347456,-0.08529927,-0.04839708,0.04196079,-0.064261705,0.048654385,-0.014998317,0.04180251,-0.03587066,0.011911361,0.08908355,-0.07564568,-0.010531218,-0.012950804,0.010479029,-0.02845023,0.097328044,-0.0075488957,-0.009794051,-0.03366746,0.08386699,0.011146877,0.012772816,0.039391316,0.014441831,0.051910497,0.04844814,0.050989654
N=c1[nH]cn[nH]1,-0.067886844,0.050540008,0.03243812,0.002930089,0.014551848,0.05359407,-0.03866379,-0.027730512,0.054707382,-0.011060899,0.04365075,-0.0068184063,-0.057364188,-0.076894455,-0.030963674,-0.03347543,0.060953215,0.0004633544,-0.01216222,-0.06364639,0.08001439,0.050523404,-0.060790703,0.00840207,0.0062725414,-0.05173219,-0.028991647,-0.06753544,0.03174632,0.054795388,-0.034455143,-0.056899343,-0.027679991,0.07438961,-0.07309186,-0.039235204,0.00824858,-0.09966096,0.07880405,0.10174441,0.061329015,-0.061124362,0.01795062,-0.07062328,0.051178988,0.04471301,-0.02078183,0.06147852,0.033324327,0.013524914,-0.010968793,0.083305985,-0.036800835,-0.02900055,0.04132778,-0.006954955,0.103326276,-0.025568863,0.0010175034,0.06436782,-0.032171287,0.00933417,0.0252237,0.025526032,0.016746257,0.08462989,-0.043814078,-0.04434949,-0.0016039405,-0.07321279,-0.018333979,-0.021870898,0.028963856,0.056904662,0.0413637,0.071202144,-0.09856129,-0.03105207,-0.103277594,-0.03942079,-0.07343635,-0.08520552,-0.048344336,0.04186656,-0.064295314,0.048580363,-0.015294451,0.04169438,-0.03589419,0.0118600195,0.089239396,-0.07579851,-0.010801301,-0.013144437,0.010424707,-0.028616546,0.09722907,-0.007447475,-0.009713845,-0.033504464,0.08373157,0.011212684,0.01277916,0.03940155,0.014541924,0.05191181,0.048458308,0.05096151
c1cn(-c2ccc(N=Nc3ccc(-n4ccnc4)cc3)cc2)cn1,-0.06764181,0.05112384,0.032399435,0.0027581612,0.014419837,0.053529903,-0.038867056,-0.028039463,0.05483186,-0.010806106,0.043878704,-0.0070375167,-0.056958366,-0.076704174,-0.03144417,-0.03352015,0.06049173,0.00020007789,-0.012473535,-0.063540496,0.079756565,0.050908916,-0.060859047,0.008588746,0.0066346293,-0.051902674,-0.028947845,-0.06735473,0.031773463,0.054305278,-0.034633625,-0.05655659,-0.027185593,0.07457152,-0.07374173,-0.03936012,0.008056368,-0.09976664,0.078534655,0.10166004,0.060838927,-0.0614384,0.017678242,-0.0705435,0.05122564,0.045047395,-0.020636601,0.061548494,0.0331906,0.013536708,-0.011151945,0.08345282,-0.03669493,-0.029298997,0.041411713,-0.0070475033,0.10341942,-0.025315115,0.00083353,0.06442622,-0.032189094,0.009414899,0.025266916,0.025072254,0.017106088,0.084676735,-0.043342218,-0.044598434,-0.001450656,-0.07340095,-0.01875799,-0.021793805,0.029102245,0.056731373,0.041780245,0.071475066,-0.09829785,-0.031171557,-0.10343043,-0.039284106,-0.07330757,-0.0849851,-0.048272632,0.041709024,-0.06437886,0.04836656,-0.015923135,0.041375928,-0.036069967,0.0118482495,0.08960168,-0.07614082,-0.011369549,-0.013598803,0.010289535,-0.029120466,0.09698549,-0.0072460473,-0.009567594,-0.03319292,0.08347705,0.011457663,0.012700769,0.03942918,0.014741976,0.05195541,0.04846587,0.05098382
NCc1ccccc1,-0.06788771,0.05052157,0.03245129,0.0029423675,0.014537852,0.053605855,-0.03865275,-0.027716327,0.054705914,-0.0110780485,0.043636058,-0.006827466,-0.057371423,-0.07689849,-0.030947719,-0.033481006,0.060967434,0.0004591681,-0.012161896,-0.06367081,0.08001188,0.05050613,-0.060794625,0.008380556,0.0062490236,-0.05172757,-0.028992195,-0.06752133,0.03174287,0.054816455,-0.034473434,-0.05690914,-0.027690155,0.07438675,-0.07306116,-0.0392193,0.008251694,-0.09966711,0.07881064,0.10175272,0.06133988,-0.061127007,0.017929811,-0.070618525,0.051190846,0.04468692,-0.020795386,0.061468646,0.033319738,0.0135236345,-0.010961663,0.08331069,-0.0367965,-0.028982852,0.041323267,-0.0069389883,0.103320844,-0.02559532,0.0010338239,0.06436738,-0.032176215,0.009331535,0.025219172,0.025553335,0.016738629,0.08462998,-0.043817177,-0.04434347,-0.0016247137,-0.073217034,-0.018315712,-0.021867314,0.028974202,0.056908906,0.041363113,0.07118763,-0.09856602,-0.031033209,-0.10324247,-0.039424255,-0.073441595,-0.08519254,-0.048332747,0.041892976,-0.06428948,0.048576143,-0.015250366,0.0416988,-0.035893828,0.011867304,0.089234956,-0.07578954,-0.010762378,-0.013131045,0.010435488,-0.0286036,0.09723532,-0.007461907,-0.009723784,-0.03350924,0.08374368,0.01120987,0.0127775585,0.03938629,0.014536013,0.05191808,0.04844947,0.050969504
CCCCN,-0.068022385,0.050208442,0.03246378,0.0029950524,0.014593823,0.053622507,-0.038504805,-0.027565274,0.054621685,-0.011238247,0.04355087,-0.006730523,-0.057537932,-0.0769956,-0.0306645,-0.033486217,0.061160352,0.0006296402,-0.0120169185,-0.06372307,0.08013606,0.050314825,-0.060765557,0.008301139,0.0060096877,-0.05163813,-0.029034777,-0.06761169,0.031719156,0.05510231,-0.03435415,-0.05705124,-0.027950298,0.07435681,-0.072705545,-0.039209157,0.008409635,-0.09959902,0.0789072,0.1018026,0.061578542,-0.061021704,0.018098652,-0.07061742,0.051183864,0.044533104,-0.02086112,0.061391965,0.03338459,0.013481009,-0.010842888,0.08316457,-0.03685809,-0.028827239,0.04128387,-0.00688063,0.103310466,-0.02574584,0.0011744164,0.06434989,-0.032124374,0.00930251,0.025165712,0.025783557,0.016556188,0.084663786,-0.0440467,-0.04424177,-0.0017291103,-0.07315608,-0.01803517,-0.021922493,0.028922185,0.05704817,0.041164577,0.071082085,-0.09869646,-0.03095867,-0.10316061,-0.039431944,-0.07347636,-0.08532054,-0.048406865,0.041950762,-0.06426766,0.04866817,-0.014942098,0.04182141,-0.03585171,0.011914783,0.08903566,-0.0755893,-0.010478243,-0.0128979795,0.010501962,-0.028406749,0.09735091,-0.007571372,-0.00982699,-0.033713378,0.08392674,0.011122096,0.012776026,0.039400898,0.014410613,0.051902212,0.04845767,0.05099183
CCc1cccnc1,-0.06787534,0.05056924,0.03243935,0.0029326389,0.014532533,0.05359278,-0.038673684,-0.027738547,0.054711357,-0.011061207,0.043652147,-0.0068328492,-0.05735225,-0.07688271,-0.030987537,-0.033479817,0.06093304,0.00044303387,-0.012189083,-0.063661866,0.080000356,0.050532233,-0.060796563,0.008403616,0.006292302,-0.051742908,-0.028989216,-0.067518875,0.03175042,0.054767486,-0.034482755,-0.05688469,-0.027656823,0.07438381,-0.073118865,-0.03922645,0.008234544,-0.09966388,0.07879987,0.10174313,0.061306935,-0.06114621,0.017911963,-0.07061845,0.051190052,0.044721927,-0.020779487,0.061474323,0.03331988,0.013526995,-0.010984544,0.0833227,-0.036792524,-0.029008394,0.041332938,-0.0069511915,0.10333309,-0.02556945,0.0010195374,0.0643628,-0.032176122,0.009336812,0.02522884,0.02552022,0.016762007,0.08462874,-0.043783385,-0.044359334,-0.001605358,-0.073229514,-0.01835102,-0.021863893,0.028985782,0.05689505,0.04139367,0.07120897,-0.098545924,-0.03104731,-0.103264086,-0.039419115,-0.07343544,-0.08517823,-0.048329093,0.04187894,-0.0642937,0.048565786,-0.015306532,0.041675985,-0.035903726,0.0118628815,0.0892598,-0.07581475,-0.010812204,-0.013163842,0.010428261,-0.028635407,0.09720876,-0.0074344026,-0.009702859,-0.033480044,0.08371382,0.011224344,0.012774176,0.039393343,0.014554176,0.051924095,0.048448756,0.050971128
NCCCN1CCN(CCCN)CC1,-0.06792353,0.050426573,0.032439366,0.002961847,0.014554275,0.05362076,-0.038611546,-0.027676633,0.05467431,-0.011127249,0.043622017,-0.0068011135,-0.0574117,-0.07690851,-0.030875899,-0.033490106,0.061018705,0.00050373,-0.012127478,-0.0636893,0.08006769,0.050446756,-0.06077982,0.008361688,0.006208461,-0.05170816,-0.029001359,-0.06756789,0.031760123,0.0548832,-0.034436937,-0.056950748,-0.02775558,0.07436718,-0.07296793,-0.039226323,0.008300514,-0.09963986,0.07884578,0.10176207,0.06139993,-0.06109612,0.017965935,-0.070625275,0.05118364,0.04465756,-0.020803232,0.061438292,0.033332366,0.013508503,-0.010938499,0.08327646,-0.036822222,-0.02894285,0.041308537,-0.006938586,0.10333648,-0.025626723,0.0010833219,0.064344466,-0.032164007,0.009318109,0.025211593,0.025611777,0.016693996,0.08463694,-0.043862917,-0.04431061,-0.0016491478,-0.07320711,-0.018236484,-0.021886436,0.028967503,0.056961823,0.04132313,0.071167216,-0.0986117,-0.03100228,-0.10322637,-0.03942996,-0.07344946,-0.08523001,-0.0483619,0.04191505,-0.06428428,0.04860144,-0.015171416,0.04173229,-0.03588433,0.011896065,0.08918092,-0.07573315,-0.010694335,-0.0130765475,0.010455001,-0.028545963,0.09725222,-0.007472616,-0.009734912,-0.033550024,0.083770335,0.011184063,0.012774519,0.039391115,0.014506182,0.051922366,0.04844224,0.05098298
CCCN(C)CCC,-0.06801192,0.050230876,0.032453742,0.0029927483,0.014596114,0.053616736,-0.038524106,-0.027575072,0.054621674,-0.011227615,0.043556433,-0.00673721,-0.057528824,-0.076978385,-0.030698901,-0.033499733,0.061138187,0.0006184168,-0.012034826,-0.06372542,0.08013118,0.050320674,-0.0607677,0.008313457,0.006040031,-0.05165632,-0.029036542,-0.06762085,0.03173406,0.05506466,-0.034360047,-0.05704451,-0.027929526,0.07435098,-0.07274395,-0.03921193,0.008394868,-0.09959074,0.07890266,0.1017977,0.061556324,-0.061024465,0.018073034,-0.070617415,0.05118517,0.044556737,-0.020854536,0.0613891,0.033381205,0.013492657,-0.01086444,0.08317399,-0.036862835,-0.028851401,0.041290052,-0.0068980455,0.103316985,-0.025734825,0.0011716112,0.06433234,-0.032133758,0.009294871,0.02517886,0.025770519,0.016579311,0.08464956,-0.044013713,-0.044243053,-0.0017141709,-0.073165715,-0.018062593,-0.021911114,0.028930638,0.05703074,0.041201733,0.07108764,-0.09869614,-0.030956179,-0.1031668,-0.039435606,-0.073474996,-0.08531452,-0.04840468,0.04195311,-0.06426435,0.048660744,-0.014968496,0.041816913,-0.03586196,0.011909467,0.089042574,-0.07561199,-0.010503306,-0.01291962,0.01049158,-0.028416304,0.0973341,-0.007547628,-0.00979978,-0.033687264,0.083887994,0.01112926,0.012774079,0.039399758,0.014430394,0.051907666,0.048446983,0.050995063
CC(C)(CN)CN,-0.068013154,0.05022381,0.032460906,0.0029917182,0.014591256,0.053611927,-0.038524,-0.027576953,0.054620743,-0.011224788,0.043559413,-0.006740976,-0.057524536,-0.07697864,-0.030697852,-0.033498086,0.061138194,0.00061627943,-0.012026519,-0.06372665,0.080130085,0.050324105,-0.06077697,0.008305235,0.0060205273,-0.051656745,-0.029036267,-0.06761087,0.031730033,0.055076137,-0.034363452,-0.05705716,-0.027933775,0.07436002,-0.0727332,-0.03921107,0.008400853,-0.099588156,0.07890515,0.10179911,0.06155743,-0.061030548,0.018079285,-0.07060651,0.05119501,0.044549182,-0.020866102,0.061377436,0.033371218,0.0134972185,-0.010863215,0.083177745,-0.036854453,-0.028850492,0.041282035,-0.006894609,0.1033133,-0.025743691,0.001170285,0.06434096,-0.03214036,0.009302465,0.025178276,0.025775779,0.016575374,0.08464326,-0.04402096,-0.044246063,-0.00172476,-0.07316305,-0.018055988,-0.021908304,0.028929694,0.05703298,0.041193802,0.07108842,-0.09869067,-0.030954419,-0.10315846,-0.039433867,-0.07347889,-0.08531626,-0.048409045,0.04195954,-0.064264566,0.04865385,-0.014966324,0.041818142,-0.035869554,0.01190989,0.089043,-0.0756008,-0.010485493,-0.012920007,0.010489713,-0.028420733,0.09733905,-0.007558232,-0.009810736,-0.033688504,0.0839031,0.011137117,0.012771127,0.03939805,0.014422743,0.05189965,0.048457544,0.050991744
CNCCN,-0.06802342,0.05020266,0.032460105,0.002992523,0.014593894,0.053617004,-0.03850641,-0.027558897,0.054616608,-0.011237059,0.043548692,-0.006726224,-0.057543047,-0.07699537,-0.030667521,-0.03348455,0.06115926,0.00063324673,-0.012017399,-0.063719615,0.08013789,0.050312523,-0.06076815,0.008299009,0.006008397,-0.05163698,-0.029037165,-0.06761589,0.031717192,0.05509829,-0.03434863,-0.05705184,-0.027952218,0.07435125,-0.07270855,-0.039209053,0.008411732,-0.09959776,0.078913204,0.10180804,0.061581567,-0.0610163,0.018103719,-0.07061794,0.05118433,0.044532645,-0.020860093,0.06139172,0.03338818,0.013482302,-0.010846324,0.08316127,-0.03685892,-0.02883337,0.041285086,-0.006877874,0.10330844,-0.02575128,0.0011717267,0.064349204,-0.03212479,0.009305025,0.025167366,0.025785211,0.016554251,0.08465689,-0.044051323,-0.044237673,-0.001727982,-0.07315757,-0.01803281,-0.021919368,0.028919607,0.057044666,0.041161153,0.07107892,-0.09869699,-0.030963823,-0.1031588,-0.03943397,-0.07348354,-0.08532646,-0.04840882,0.04194852,-0.064266704,0.048667457,-0.014941901,0.041824803,-0.03584881,0.0119091,0.08902816,-0.07558469,-0.010476601,-0.01289938,0.010500979,-0.02840234,0.097350866,-0.0075691,-0.009825712,-0.033710763,0.08392534,0.0111176185,0.01277984,0.039401084,0.0144111235,0.051897656,0.048461325,0.050987367
CC1(C)CC(N)CC(C)(C)N1,-0.06794673,0.050391868,0.032449186,0.00296403,0.0145631675,0.053602107,-0.038601536,-0.027655466,0.054657448,-0.011140883,0.043606777,-0.0067927353,-0.057442747,-0.076936305,-0.030838422,-0.03350566,0.06103427,0.00053189415,-0.012102276,-0.063708104,0.08007352,0.05041813,-0.060793404,0.00835534,0.006150755,-0.051715154,-0.029013634,-0.06756955,0.031750064,0.054926313,-0.034422744,-0.056980364,-0.027798822,0.07437049,-0.07291968,-0.039220363,0.008334725,-0.09960801,0.07886248,0.101766914,0.06143663,-0.061090164,0.017998036,-0.07059423,0.05120306,0.04463497,-0.020828761,0.061416756,0.033350166,0.013513304,-0.010922961,0.08324275,-0.036827385,-0.028927945,0.04129585,-0.006932541,0.103323594,-0.025666002,0.0011109002,0.06433756,-0.032163065,0.009320773,0.025205424,0.02566246,0.01666519,0.08463251,-0.04389853,-0.04429328,-0.0016730777,-0.073192164,-0.018202825,-0.021878999,0.02896696,0.056959487,0.04130656,0.07114477,-0.09862722,-0.030988771,-0.103199705,-0.03943488,-0.0734649,-0.08525636,-0.048372954,0.041934595,-0.06427467,0.048614234,-0.015123688,0.041754242,-0.03589271,0.0118902875,0.08914432,-0.07570444,-0.010639373,-0.013035946,0.010467555,-0.028525429,0.09727375,-0.007494075,-0.009751955,-0.033591054,0.08380158,0.011187166,0.012758275,0.039396696,0.014483184,0.051913366,0.04845338,0.0509802
CN(C)CCN(C)C,-0.06799633,0.050244454,0.032454886,0.0029922826,0.014593439,0.05360971,-0.03852964,-0.027576275,0.054616876,-0.011218948,0.043560345,-0.0067464374,-0.05752611,-0.07696927,-0.030713094,-0.033501387,0.061129466,0.00061319675,-0.012043323,-0.06372498,0.08011676,0.050325267,-0.06077526,0.008311462,0.006049427,-0.051664658,-0.029033767,-0.067618735,0.03173338,0.055048924,-0.034364924,-0.057039134,-0.027916938,0.07434827,-0.072759,-0.039207805,0.008390122,-0.09959005,0.07890457,0.10179694,0.061542768,-0.061027013,0.018071206,-0.07061344,0.05119316,0.04456474,-0.020858256,0.061390642,0.03337875,0.013497653,-0.010874324,0.08318211,-0.03686024,-0.02885941,0.04129677,-0.0068942755,0.103313506,-0.025729725,0.0011652783,0.0643386,-0.03214038,0.009299619,0.02517593,0.025764573,0.016584285,0.08464283,-0.044005796,-0.044248037,-0.0017125192,-0.07317432,-0.018077161,-0.021903204,0.028935134,0.05701747,0.041213416,0.07109224,-0.09868706,-0.030963505,-0.10316683,-0.039435647,-0.07348142,-0.08531112,-0.048404675,0.041950677,-0.064266965,0.04865472,-0.01498545,0.041811198,-0.035871126,0.011902299,0.08905294,-0.07562207,-0.010515602,-0.012931086,0.010486934,-0.02842748,0.097328246,-0.0075426274,-0.009797579,-0.03367158,0.08387806,0.011135858,0.01277504,0.039403424,0.01443393,0.051909115,0.048449203,0.05099324
CCCCN(CCCC)CCCC,-0.06796932,0.050321348,0.03244661,0.0029749693,0.014578121,0.05363649,-0.038561113,-0.027618008,0.054644547,-0.011175346,0.043578602,-0.0067751743,-0.0574775,-0.07695449,-0.030774377,-0.033507783,0.061093267,0.000559682,-0.012074094,-0.063717216,0.080101654,0.050373413,-0.060770266,0.008328412,0.0061178394,-0.051683147,-0.029018765,-0.06759466,0.031748734,0.05498832,-0.03439758,-0.057006232,-0.027842006,0.07435253,-0.07283977,-0.039217927,0.00835592,-0.099618256,0.07887832,0.10177718,0.0614844,-0.061050456,0.018015629,-0.0706172,0.05117406,0.04459989,-0.020837177,0.06141837,0.03336236,0.013506486,-0.010891832,0.08322448,-0.036842246,-0.028890321,0.041296583,-0.00692543,0.10331744,-0.025685525,0.0011359192,0.06433192,-0.032147534,0.009297026,0.025197772,0.025708586,0.01663158,0.08464822,-0.043935843,-0.044266105,-0.0016788472,-0.073186055,-0.018145327,-0.021897454,0.028952103,0.05699719,0.04127363,0.07111175,-0.09866279,-0.030974636,-0.10318855,-0.039436586,-0.07346053,-0.0852761,-0.04838559,0.041939337,-0.06427177,0.04864063,-0.015053235,0.04178904,-0.035868905,0.011900025,0.08910592,-0.0756776,-0.010593066,-0.012990437,0.010474142,-0.028472364,0.09730707,-0.007523358,-0.00976632,-0.0336247,0.08382001,0.011145338,0.0127723655,0.03939289,0.014464045,0.05192014,0.048441224,0.050982613
